method,lighting,background,trial_id,seed,pos_err_m,dx_m,dy_m,range_err_m,success_pos_2cm,success_range_2cm,success_pos_5cm,success_range_5cm,detection_time_s,frame_count,fps,views_total,views_hit,early_stop_index,view_hit_rate,best_angle_deg,best_score,view_details
hsv_depth,normal,simple,0,3488493931,0.003010529314569466,0.003125011657573562,0.015837143026144418,0.016142515203354323,True,True,True,True,2.6367528438568115,8,3.034034842756934,24,6,8,0.25,14.999999999999998,7382.671017145015,"[{'angle_deg': 0.0, 'hit': 1, 'score': 4373.421708681323, 'cx': 125, 'cy': 284, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}, {'angle_deg': 14.999999999999998, 'hit': 1, 'score': 7382.671017145015, 'cx': 306, 'cy': 286, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}, {'angle_deg': 29.999999999999996, 'hit': 1, 'score': 6338.928942527108, 'cx': 375, 'cy': 310, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}, {'angle_deg': 45.0, 'hit': 1, 'score': 5257.787678458802, 'cx': 444, 'cy': 354, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}, {'angle_deg': 59.99999999999999, 'hit': 1, 'score': 4381.454251070847, 'cx': 504, 'cy': 410, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}, {'angle_deg': 74.99999999999999, 'hit': 1, 'score': 1908.1007421610043, 'cx': 537, 'cy': 442, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}, {'angle_deg': 90.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}, {'angle_deg': 105.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}]"
depth_clustering,normal,simple,0,651532604,0.005074239859029556,0.00128990613409391,0.0015197563956326487,0.0019933683394795444,True,True,True,True,16.961330890655518,24,1.414983302591089,24,10,24,0.4166666666666667,14.999999999999998,7910.371769558267,"[{'angle_deg': 0.0, 'hit': 1, 'score': 4787.553616795794, 'cx': 126, 'cy': 285, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 14.999999999999998, 'hit': 1, 'score': 7910.371769558267, 'cx': 305, 'cy': 287, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 29.999999999999996, 'hit': 1, 'score': 6804.895709846683, 'cx': 374, 'cy': 311, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 45.0, 'hit': 1, 'score': 5660.601364912314, 'cx': 441, 'cy': 354, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 59.99999999999999, 'hit': 1, 'score': 4685.979097486412, 'cx': 501, 'cy': 409, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 74.99999999999999, 'hit': 1, 'score': 2061.485533801599, 'cx': 534, 'cy': 442, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 90.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 105.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 119.99999999999999, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 135.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 149.99999999999997, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 165.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 180.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 194.99999999999997, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 210.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 224.99999999999997, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 239.99999999999997, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 254.99999999999997, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 270.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 285.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 299.99999999999994, 'hit': 1, 'score': 532.8811384349052, 'cx': 16, 'cy': 401, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 315.0, 'hit': 1, 'score': 2410.0019780870853, 'cx': 45, 'cy': 356, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 330.0, 'hit': 1, 'score': 4074.612630095212, 'cx': 85, 'cy': 326, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 344.99999999999994, 'hit': 1, 'score': 4626.57148509177, 'cx': 159, 'cy': 295, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}]"
hsv_depth,normal,simple,1,3159179172,0.006699594386818347,0.0017004343625379725,0.013969220193501553,0.014072334199976614,True,True,True,True,2.6069979667663574,8,3.0686636898006334,24,6,8,0.25,14.999999999999998,7277.995639166966,"[{'angle_deg': 0.0, 'hit': 1, 'score': 4589.650867592614, 'cx': 136, 'cy': 291, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}, {'angle_deg': 14.999999999999998, 'hit': 1, 'score': 7277.995639166966, 'cx': 314, 'cy': 296, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}, {'angle_deg': 29.999999999999996, 'hit': 1, 'score': 6178.776066734768, 'cx': 382, 'cy': 323, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}, {'angle_deg': 45.0, 'hit': 1, 'score': 5291.099786243219, 'cx': 448, 'cy': 369, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}, {'angle_deg': 59.99999999999999, 'hit': 1, 'score': 3974.3673229929773, 'cx': 500, 'cy': 417, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}, {'angle_deg': 74.99999999999999, 'hit': 1, 'score': 1498.0155737807797, 'cx': 531, 'cy': 450, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}, {'angle_deg': 90.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}, {'angle_deg': 105.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}]"
depth_clustering,normal,simple,1,456370993,0.00737463204024693,0.001252488633674942,0.0016531232733326406,0.0020740164739748205,True,True,True,True,17.302533864974976,24,1.387080076669147,24,11,24,0.4583333333333333,14.999999999999998,7774.336968426972,"[{'angle_deg': 0.0, 'hit': 1, 'score': 4974.178397959312, 'cx': 137, 'cy': 293, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 14.999999999999998, 'hit': 1, 'score': 7774.336968426972, 'cx': 313, 'cy': 297, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 29.999999999999996, 'hit': 1, 'score': 6637.327092496706, 'cx': 380, 'cy': 323, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 45.0, 'hit': 1, 'score': 5651.660234461988, 'cx': 446, 'cy': 369, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 59.99999999999999, 'hit': 1, 'score': 4233.578243950347, 'cx': 497, 'cy': 416, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 74.99999999999999, 'hit': 1, 'score': 1613.763710719517, 'cx': 529, 'cy': 450, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 90.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 105.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 119.99999999999999, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 135.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 149.99999999999997, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 165.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 180.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 194.99999999999997, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 210.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 224.99999999999997, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 239.99999999999997, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 254.99999999999997, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 270.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 285.0, 'hit': 1, 'score': 2.2863534286671485, 'cx': 0, 'cy': 447, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 299.99999999999994, 'hit': 1, 'score': 935.3162858895788, 'cx': 21, 'cy': 397, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 315.0, 'hit': 1, 'score': 2862.0114598458536, 'cx': 52, 'cy': 360, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 330.0, 'hit': 1, 'score': 4226.106392265168, 'cx': 99, 'cy': 328, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 344.99999999999994, 'hit': 1, 'score': 4862.5065762232125, 'cx': 171, 'cy': 300, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}]"
hsv_depth,normal,simple,2,2799798566,0.00384837242884366,0.01178892243360713,0.01398003971739814,0.01828715950183721,True,True,True,True,2.610919713973999,8,3.0640543855802638,24,6,8,0.25,14.999999999999998,7448.212048169704,"[{'angle_deg': 0.0, 'hit': 1, 'score': 4506.332075708577, 'cx': 157, 'cy': 269, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}, {'angle_deg': 14.999999999999998, 'hit': 1, 'score': 7448.212048169704, 'cx': 336, 'cy': 280, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}, {'angle_deg': 29.999999999999996, 'hit': 1, 'score': 5662.1880445515535, 'cx': 407, 'cy': 311, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}, {'angle_deg': 45.0, 'hit': 1, 'score': 4857.433061814867, 'cx': 478, 'cy': 364, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}, {'angle_deg': 59.99999999999999, 'hit': 1, 'score': 3633.74606494439, 'cx': 532, 'cy': 419, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}, {'angle_deg': 74.99999999999999, 'hit': 1, 'score': 1120.5073665868515, 'cx': 564, 'cy': 455, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}, {'angle_deg': 90.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}, {'angle_deg': 105.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'hsv_lower': [0, 0, 120], 'hsv_upper': [180, 50, 255]}]"
depth_clustering,normal,simple,2,41259591,0.00539164515074843,0.001273991231170779,0.0015642315838608756,0.0020173928980364584,True,True,True,True,16.757738828659058,24,1.4321741283469127,24,10,24,0.4166666666666667,14.999999999999998,8080.315332499056,"[{'angle_deg': 0.0, 'hit': 1, 'score': 4944.149813187732, 'cx': 158, 'cy': 271, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 14.999999999999998, 'hit': 1, 'score': 8080.315332499056, 'cx': 335, 'cy': 281, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 29.999999999999996, 'hit': 1, 'score': 6152.443283550826, 'cx': 405, 'cy': 312, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 45.0, 'hit': 1, 'score': 5265.382173503263, 'cx': 475, 'cy': 364, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 59.99999999999999, 'hit': 1, 'score': 3904.3928055825663, 'cx': 529, 'cy': 418, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 74.99999999999999, 'hit': 1, 'score': 1215.2086258118925, 'cx': 561, 'cy': 456, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 90.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 105.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 119.99999999999999, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 135.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 149.99999999999997, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 165.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 180.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 194.99999999999997, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 210.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 224.99999999999997, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 239.99999999999997, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 254.99999999999997, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 270.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 285.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'normal', 'cluster_detected': False}, {'angle_deg': 299.99999999999994, 'hit': 1, 'score': 809.2054316343441, 'cx': 19, 'cy': 368, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 315.0, 'hit': 1, 'score': 2843.495974988505, 'cx': 53, 'cy': 333, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 330.0, 'hit': 1, 'score': 4064.3152188743793, 'cx': 109, 'cy': 300, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}, {'angle_deg': 344.99999999999994, 'hit': 1, 'score': 4835.690554683497, 'cx': 185, 'cy': 276, 'depth_valid_count': 307200, 'lighting_condition': 'normal', 'cluster_detected': True}]"
hsv_depth,bright,simple,0,3403561487,0.005654958758684488,0.003133414778224597,0.015837143026144418,0.016144144059161238,True,True,True,True,2.602583885192871,8,3.0738682605064773,24,6,8,0.2,14.999999999999998,7714.794402698109,"[{'angle_deg': 0.0, 'hit': 1, 'score': 4687.330564968174, 'cx': 125, 'cy': 286, 'depth_valid_count': 307200, 'lighting_condition': 'bright', 'hsv_lower': [0, 0, 140], 'hsv_upper': [180, 40, 255]}, {'angle_deg': 14.999999999999998, 'hit': 1, 'score': 7714.794402698109, 'cx': 305, 'cy': 288, 'depth_valid_count': 307200, 'lighting_condition': 'bright', 'hsv_lower': [0, 0, 140], 'hsv_upper': [180, 40, 255]}, {'angle_deg': 29.999999999999996, 'hit': 1, 'score': 6658.684210526316, 'cx': 374, 'cy': 312, 'depth_valid_count': 307200, 'lighting_condition': 'bright', 'hsv_lower': [0, 0, 140], 'hsv_upper': [180, 40, 255]}, {'angle_deg': 45.0, 'hit': 1, 'score': 5553.673978327902, 'cx': 442, 'cy': 356, 'depth_valid_count': 307200, 'lighting_condition': 'bright', 'hsv_lower': [0, 0, 140], 'hsv_upper': [180, 40, 255]}, {'angle_deg': 59.99999999999999, 'hit': 1, 'score': 4609.418724753089, 'cx': 502, 'cy': 410, 'depth_valid_count': 307200, 'lighting_condition': 'bright', 'hsv_lower': [0, 0, 140], 'hsv_upper': [180, 40, 255]}, {'angle_deg': 74.99999999999999, 'hit': 1, 'score': 2015.489431902567, 'cx': 534, 'cy': 443, 'depth_valid_count': 307200, 'lighting_condition': 'bright', 'hsv_lower': [0, 0, 140], 'hsv_upper': [180, 40, 255]}, {'angle_deg': 90.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'bright', 'hsv_lower': [0, 0, 140], 'hsv_upper': [180, 40, 255]}, {'angle_deg': 105.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'bright', 'hsv_lower': [0, 0, 140], 'hsv_upper': [180, 40, 255]}]"
depth_clustering,bright,simple,0,2632369417,0.005074239859029556,0.00128990613409391,0.0015197563956326487,0.0019933683394795444,True,True,True,True,19.200448036193848,24,1.2499708316576126,24,10,24,0.4166666666666667,14.999999999999998,7910.371769558267,"[{'angle_deg': 0.0, 'hit': 1, 'score': 4787.553616795794, 'cx': 126, 'cy': 285, 'depth_valid_count': 307200, 'lighting_condition': 'bright', 'cluster_detected': True}, {'angle_deg': 14.999999999999998, 'hit': 1, 'score': 7910.371769558267, 'cx': 305, 'cy': 287, 'depth_valid_count': 307200, 'lighting_condition': 'bright', 'cluster_detected': True}, {'angle_deg': 29.999999999999996, 'hit': 1, 'score': 6804.895709846683, 'cx': 374, 'cy': 311, 'depth_valid_count': 307200, 'lighting_condition': 'bright', 'cluster_detected': True}, {'angle_deg': 45.0, 'hit': 1, 'score': 5660.601364912314, 'cx': 441, 'cy': 354, 'depth_valid_count': 307200, 'lighting_condition': 'bright', 'cluster_detected': True}, {'angle_deg': 59.99999999999999, 'hit': 1, 'score': 4685.979097486412, 'cx': 501, 'cy': 409, 'depth_valid_count': 307200, 'lighting_condition': 'bright', 'cluster_detected': True}, {'angle_deg': 74.99999999999999, 'hit': 1, 'score': 2061.485533801599, 'cx': 534, 'cy': 442, 'depth_valid_count': 307200, 'lighting_condition': 'bright', 'cluster_detected': True}, {'angle_deg': 90.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'bright', 'cluster_detected': False}, {'angle_deg': 105.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'bright', 'cluster_detected': False}, {'angle_deg': 119.99999999999999, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'bright', 'cluster_detected': False}, {'angle_deg': 135.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'bright', 'cluster_detected': False}, {'angle_deg': 149.99999999999997, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'bright', 'cluster_detected': False}, {'angle_deg': 165.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'bright', 'cluster_detected': False}, {'angle_deg': 180.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'bright', 'cluster_detected': False}, {'angle_deg': 194.99999999999997, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'bright', 'cluster_detected': False}, {'angle_deg': 210.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'bright', 'cluster_detected': False}, {'angle_deg': 224.99999999999997, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'bright', 'cluster_detected': False}, {'angle_deg': 239.99999999999997, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'bright', 'cluster_detected': False}, {'angle_deg': 254.99999999999997, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'bright', 'cluster_detected': False}, {'angle_deg': 270.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'bright', 'cluster_detected': False}, {'angle_deg': 285.0, 'hit': 0, 'score': 0.0, 'cx': 0, 'cy': 0, 'depth_valid_count': 0, 'lighting_condition': 'bright', 'cluster_detected': False}, {'angle_deg': 299.99999999999994, 'hit': 1, 'score': 532.8811384349052, 'cx': 16, 'cy': 401, 'depth_valid_count': 307200, 'lighting_condition': 'bright', 'cluster_detected': True}, {'angle_deg': 315.0, 'hit': 1, 'score': 2410.0019780870853, 'cx': 45, 'cy': 356, 'depth_valid_count': 307200, 'lighting_condition': 'bright', 'cluster_detected': True}, {'angle_deg': 330.0, 'hit': 1, 'score': 4074.612630095212, 'cx': 85, 'cy': 326, 'depth_valid_count': 307200, 'lighting_condition': 'bright', 'cluster_detected': True}, {'angle_deg': 344.99999999999994, 'hit': 1, 'score': 4626.57148509177, 'cx': 159, 'cy': 295, 'depth_valid_count': 307200, 'lighting_condition': 'bright', 'cluster_detected': True}]"
